liga,position,name,team,score,active defence,aerial threat,chance prevention,composure,defensive heading,intelligent defence,involvement,progression,territorial dominance,minutes,age,transfer value,height,foot,passing quality,providing teammates,run quality,box threat,effectiveness,finishing,hold up play,poaching,pressing,dribbling,tier,spielertyp,rank,competition,markt,SC_PSV-99,SC_HSR Distance P60BIP,SC_Sprint Distance P60BIP,SC_HI Distance BIP P60BIP,SC_Explosive Acceleration to Sprint Count P60BIP,SC_HSR Distance OTIP P30OTIP,SC_Sprint Distance OTIP P30OTIP,SC_HI Distance OTIP P30OTIP,SC_Explosive Acceleration to Sprint Count OTIP P30OTIP,SC_TOP 3 Time to HSR,SC_TOP 3 Time to HSR post-COD,SC_TOP 3 Time to Sprint,SC_TOP 3 Time to 505 around 90,SC_Minutes,SC_BIP_raw,SC_OTIP_raw,SC_Burst_raw,Pct_Speed,Pct_BIP,Pct_OTIP,Pct_Burst,Pct_Speed_global,Pct_Burst_global,Pct_TimeToHSR_global,Pct_OTIP_global,Pct_BIP_global,Pct_SprintDist_global,Pct_HSRDist_global,Pct_ExpAccOTIP_global,Pct_ExpAccBIP_global,Pct_HSRDistOTIP_global,Physical Score,Physical Score 3L,BL Level,3L Level,Pct_involvement,Pct_finishing,Pct_providing teammates,Pct_dribbling,Pct_passing quality,Pct_box threat,Pct_pressing,Pct_run quality,Pct_poaching,Pct_aerial threat,Pct_hold up play,Pct_intelligent defence,Pct_progression,Pct_active defence,Pct_territorial dominance,Pct_chance prevention,Pct_composure,Pct_defensive heading,Pct_Score,OBV_Total Impact,OBV_Impact per 90,OBV_Shooting,OBV_Final Ball,OBV_Carries,OBV_Buildup Pass,OBV_Defense,OBV_Pen Area
AUT BL,Fullback,Nikolaus Wurmbrand,Rapid Wien,0.3353872905274851,0.5490695514691585,,-0.4818282243393973,,,-0.4585804991945734,0.2055806374475778,-0.0149451223930326,0.2385046451798431,217,20.0,,173.0,Both,0.2894269933628998,1.6425488721727526,1.0487087610421382,,,,,,,,Tier 1,Offensiver Außenverteidiger,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,8.450704225352112,8.450704225352112,12.676056338028168,,,,,,,,,,,,,—,—,57.74647887323944,,100.0,,69.01408450704226,,,98.59154929577466,,,,18.30985915492958,40.845070422535215,83.09859154929578,70.4225352112676,35.2112676056338,,,77.46478873239437,61.0,51.0,59.0,60.0,73.0,39.0,56.0,69.0
U19 BL,Midfielder,Josuè Montorro,Alemannia Aachen U19,0.3352658114413943,0.0461622205241215,,,,,0.1111346626776675,-0.1933894147983881,1.008365330459269,,268,18.0,,,,0.6262219004785216,0.5710989792418516,,0.445881071788532,0.0666517411595794,,,,,,Tier 4,Unterstützender Mittelfeldspieler,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,8.27814569536424,8.27814569536424,23.923841059602648,,,,,,,,,,,,,—,—,33.609271523178805,,94.03973509933776,,83.44370860927152,84.76821192052981,,,,,,62.74834437086093,92.2185430463576,41.3907284768212,,,,,88.57615894039735,56.0,58.0,50.0,58.0,64.0,53.0,54.0,54.0
GER - 2nd Bundesliga,Winger,Dominik Kother,Dynamo Dresden,0.3352045402657015,,,,,,,-0.1318612612824275,,,411,26.0,750000.0,180.0,Right,0.7730472559782997,0.3169273410765139,-0.1184981309048906,0.0851345675251326,0.0591796558922119,0.3010744050376684,,,1.175259395353377,0.5565776337154287,Tier 2,Kombinationsspieler,,,,27.91,863.08,251.12,1114.2,1.04,445.94,113.35,559.29,0.34,0.65,0.85,1.87,2.08,51.35,355.12,147.35,0.87475935828877,17.582417582417584,50.4424778761062,61.06194690265486,47.78761061946903,17.60045274476514,2.060085836909871,67.7919708029197,53.140916808149406,46.349745331069606,44.14261460101868,73.40124504810413,50.31126202603282,50.22637238256933,75.6649688737974,10.7,49.1,⚫ Darunter,—,38.93805309734513,66.3716814159292,67.2566371681416,65.48672566371681,85.84070796460178,72.56637168141593,96.46017699115043,35.39823008849557,,,,,,,,,,,84.95575221238938,43.0,51.0,37.0,46.0,40.0,53.0,49.0,40.0
U19 BL,Fullback,Len Kloppenburg,Holstein Kiel U19,0.335127907928631,-0.0507226747052772,,0.2028497258991935,,,0.1041278481038628,0.1686575128023843,0.0089537878676773,-0.0733833840559091,167,17.0,,,,0.882001293711554,2.125144433782931,-0.3514773720487373,,,,,,,,Tier 4,Offensiver Außenverteidiger,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,9.545454545454549,9.545454545454549,16.022727272727273,,,,,,,,,,,,,—,—,60.68181818181818,,99.3181818181818,,90.9090909090909,,,29.09090909090909,,,,59.09090909090909,51.36363636363637,27.045454545454543,50.45454545454545,75.68181818181819,,,72.04545454545455,53.0,46.0,46.0,53.0,51.0,70.0,51.0,53.0
U19 BL,Central Defender,Danil Wostrikow,Fortuna Düsseldorf U19,0.3351232473423198,0.6273846706466327,0.2987188209031667,0.5488501559417858,0.3127422548660319,0.3670667338059125,0.0334274758765561,0.2557643837688866,0.3224618076048417,0.2496929226670645,1299,18.0,,,,,,,,,,,,,,Tier 4,Spielaufbauender Innenverteidiger,,,,28.58,334.28,116.53,450.81,0.19,258.66,90.51,349.16,0.1,0.64,0.69,,2.17,85.05,135.53,100.51,0.1,51.43266475644699,38.386308068459655,44.00977995110024,30.929095354523227,55.65812983919,,71.51051625239006,29.30315664085765,26.62298987492555,38.5646217986897,5.419892793329362,18.790946992257297,20.36926742108398,17.212626563430614,-55.7,28.6,—,—,60.63569682151589,,,,,,,,,51.1002444987775,,60.14669926650367,73.10513447432763,82.3960880195599,63.81418092909536,91.93154034229828,64.05867970660147,64.05867970660147,81.90709046454768,55.0,51.0,51.0,49.0,51.0,64.0,56.0,51.0
BL DE,Midfielder,Nikolas Nartey,Stuttgart,0.3350123624460961,0.4305551953552617,,,,,0.5993551508432734,0.0853601205922916,-0.1496550522490964,,716,26.0,600000.0,185.0,Right,0.0642088210717115,0.8861433301795123,,0.0425568340750609,0.7215744997007536,,,,,,Tier 1,Unterstützender Mittelfeldspieler,,,,27.16,760.43,106.22,866.65,0.0,464.13,48.65,512.79,0.0,0.68,0.89,,1.95,72.16,106.22,48.65,0.0,21.98581560283688,25.730994152046783,22.807017543859647,16.374269005847953,35.80968280467446,,58.20045558086561,11.315240083507309,17.529215358931552,26.54424040066778,65.81803005008348,21.118530884808013,12.917362270450752,71.07679465776295,-35.8,13.4,—,—,49.122807017543856,,81.87134502923976,,43.27485380116959,65.49707602339181,,,,,,77.77777777777779,31.57894736842105,70.76023391812866,,,,,72.22222222222221,50.0,53.0,49.0,51.0,47.0,52.0,53.0,54.0
RL Südwest,Winger,Dennis Oelsner,Schott Mainz,0.3346255799794415,,,,,,,-0.8002855265831792,,,617,29.0,,174.0,Left,-0.3223903947066937,0.1015118619679781,0.333074597318506,1.6008119435060224,0.6244982994265231,1.5641239503441706,,,-0.7926556658958616,0.7029411544375083,Tier 3,Box-Threat,,,,31.04,901.54,421.63,1323.17,1.97,379.28,135.04,514.32,0.45,0.7,0.79,1.25,2.11,65.43,618.63,180.04,1.25,94.6808510638298,94.26229508196722,74.59016393442623,77.04918032786885,92.5580079230334,74.12017167381974,44.55596107055961,67.74193548387096,90.60554612337296,93.88794567062818,81.15449915110356,61.9128466327108,81.26768534238823,50.45274476513866,84.4,81.5,✅ BL-Niveau,—,8.19672131147541,86.0655737704918,65.57377049180327,69.67213114754098,33.60655737704918,99.18032786885246,4.098360655737705,81.14754098360656,,,,,,,,,,,60.65573770491803,59.0,64.0,63.0,55.0,62.0,50.0,51.0,59.0
U17 BL,Central Defender,Bennett Warschk,Werder Bremen U17,0.3345776359603073,0.4880607100290609,1.0093269688909063,0.147106107894635,-0.0264126870303594,0.8095045437296305,0.1577689016989968,0.9902477644748664,-0.0372424013559475,-0.5271611846890231,378,17.0,,,,,,,,,,,,,,Tier 4,Kopfballstarker Innenverteidiger,,,,28.7,677.67,221.7,899.37,0.0,448.99,162.24,611.23,0.0,,,,,93.62,221.7,162.24,0.0,69.8813056379822,81.21693121693121,77.77777777777779,16.005291005291006,60.89934484812388,,,70.3394877903514,73.61524717093508,95.94997022036928,98.80881477069684,8.040500297796308,5.926146515783205,96.48600357355568,-60.9,71.2,—,—,90.47619047619048,,,,,,,,,86.77248677248677,,69.04761904761905,53.43915343915344,79.8941798941799,24.074074074074076,65.87301587301587,28.04232804232804,83.06878306878306,78.83597883597884,57.0,51.0,50.0,51.0,62.0,62.0,66.0,48.0
AUT BL,Midfielder,Mathias Olesen,Grazer AK,0.3345377691834185,1.205836642165534,,,,,0.9438387014178754,0.5983833155194997,0.0562304819546168,,1135,25.0,1000000.0,188.0,Right,-0.0016572377399847,-0.2299569674739776,,-0.4018672486106523,0.5054944662344372,,,,,,Tier 1,Defensiver Mittelfeldspieler,,,,27.32,803.19,154.27,957.46,0.43,471.24,92.54,563.78,0.11,0.6,0.69,1.26,2.08,95.02,197.27,103.54,0.9036507936507936,36.95652173913043,58.333333333333336,63.33333333333333,79.16666666666666,41.33973288814691,89.00383141762453,91.68564920273349,54.90605427974948,58.13856427378965,54.757929883138566,73.45575959933221,48.83138564273789,63.230383973288816,73.03839732888147,65.2,56.0,✅ BL-Niveau,—,72.5,,37.5,,42.5,40.0,,,,,,90.83333333333331,48.333333333333336,85.0,,,,,66.66666666666666,49.0,52.0,51.0,50.0,47.0,50.0,53.0,54.0
RL West,Striker,Gerrit Wegkamp,Schalke 04 II,0.3344462881485491,,0.2237420884716118,,,,,-0.1137226720111447,,,1212,33.0,225000.0,193.0,Right,,0.1917606431669771,-0.3763397824766284,,,1.7364020307376455,-0.0411624476034742,0.6426662901677909,0.4122241547356148,,Tier 3,Vollstürmer,,,,27.54,755.08,172.76,927.84,0.35,426.88,77.44,504.32,0.0,0.75,0.79,1.67,2.13,78.28,207.76,77.44,0.5988023952095809,11.728395061728394,34.21052631578947,35.08771929824561,40.35087719298245,12.127512127512126,10.867492850333653,23.73811265544989,14.622314622314622,14.69161469161469,19.81981981981982,58.28135828135829,12.785862785862786,15.107415107415106,78.1011781011781,11.5,14.7,⚫ Darunter,—,52.63157894736842,91.2280701754386,85.08771929824562,,,,76.31578947368422,20.175438596491222,64.91228070175438,58.77192982456141,20.175438596491222,,,,,,,,77.19298245614034,67.0,53.0,68.0,67.0,56.0,54.0,58.0,69.0
RL Nord,Fullback,Fabian Istefo,Lübeck,0.3343961002549064,0.4586240363584884,,0.3513313536117503,,,0.381232231072464,0.5461397375207568,1.1765543821058153,-0.1331066847411458,1221,32.0,75000.0,,,0.6839101054139944,-0.2829079076744892,-0.1722123513734764,,,,,,,,Tier 3,Zweikampfstarker Außenverteidiger,,,,28.14,779.38,199.46,978.84,0.16,387.33,78.4,465.72,0.0,0.68,0.71,1.38,1.9,91.74,215.46,78.4,0.7246376811594204,10.795454545454543,31.818181818181817,31.818181818181817,47.5206611570248,18.21572002294894,45.74638844301766,45.3030303030303,4.905335628227195,13.052208835341366,28.71485943775101,72.14572576018358,7.573149741824441,8.089500860585199,46.09868043602983,32.0,7.6,⚫ Darunter,—,72.72727272727273,,35.53719008264463,,85.12396694214877,,,46.28099173553719,,,,77.68595041322314,94.21487603305783,64.46280991735537,54.54545454545454,88.42975206611571,,,85.12396694214877,65.0,54.0,60.0,63.0,56.0,72.0,65.0,58.0
U17 BL,Midfielder,Lukas Bruegmann,Hoffenheim U17,0.3343762195773982,0.5156539390335735,,,,,0.2600451869990286,0.8002453431821781,0.2878271526131942,,1963,17.0,,,,0.5370324870397735,0.1096666944635091,-0.169837266289469,,,,,,,,Tier 4,,,,,27.34,580.99,111.34,692.33,0.29,410.16,91.77,501.93,0.22,0.64,0.65,1.34,1.9,90.94,140.34,113.77,0.9662686567164178,55.43237250554324,58.45588235294118,80.51470588235294,90.44117647058825,42.23706176961603,75.28735632183908,75.87699316628702,61.16910229645094,32.8881469115192,29.42404006677796,22.996661101836395,65.00417362270451,49.01919866444074,51.89899833055092,58.8,51.7,🟡 Nah dran,—,89.52205882352942,,72.79411764705883,,83.45588235294117,,,,,,,78.125,73.34558823529412,75.91911764705883,,,,,92.83088235294116,67.0,57.0,63.0,73.0,60.0,45.0,70.0,60.0
RL West,Winger,Moritz Stoppelkamp,Rot-Weiß Oberhausen,0.3343335247515436,,,,,,,0.2044086219121878,,,468,39.0,150000.0,180.0,Right,0.6595834085844672,0.4899534597613454,0.0401485242819314,0.2985954480061185,0.0870687040142814,0.0473709821163683,,,-0.1648818050236612,1.3467543791108534,Tier 3,Dribbler,,,,27.86,600.7,177.17,777.86,0.93,241.41,87.18,328.59,0.0,0.73,,1.61,1.92,64.65,270.17,87.18,0.6211180124223602,13.157894736842104,37.93103448275862,30.344827586206897,37.24137931034483,16.468590831918505,14.07725321888412,32.360097323600975,17.31748726655348,26.032823995472555,17.20430107526882,7.130730050933787,15.534804753820032,44.48217317487266,2.9428409734012453,15.4,22.5,⚫ Darunter,—,68.27586206896552,55.86206896551724,74.48275862068967,95.86206896551724,83.44827586206897,78.62068965517241,51.72413793103448,49.6551724137931,,,,,,,,,,,91.0344827586207,65.0,78.0,68.0,67.0,72.0,45.0,47.0,56.0
3.Liga DE,Midfielder,Ismail Badjie,Osnabrück,0.3342355116142589,-0.4140573233193363,,,,,-0.3606454383414431,-0.3841402464550157,0.4287509263403243,,620,20.0,,175.0,Right,0.2385952276565558,0.4870059759342344,,1.410230914913939,1.2681440561848127,,,,,,Tier 2,Unterstützender Mittelfeldspieler,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,6.217616580310881,6.217616580310881,17.098445595854923,,,,,,,,,,,,,—,—,17.616580310880828,,80.82901554404145,,53.36787564766839,98.96373056994818,,,,,,27.46113989637305,68.39378238341969,16.06217616580311,,,,,52.84974093264248,55.0,64.0,57.0,52.0,59.0,50.0,53.0,51.0
SUI SL,Central Defender,Bung Freimann,Luzern,0.334158974027725,0.9028879890966122,0.0311060694670008,0.2109125996774339,-0.521613430221772,0.0102974082025774,0.3933953282840773,0.7732242981260483,0.9692752669228876,0.2379452366946603,1906,20.0,,,,,,,,,,,,,,Tier 1,Spielaufbauender Innenverteidiger,,,,29.37,437.03,152.6,589.63,0.34,322.88,118.9,441.79,0.21,0.71,0.72,1.65,2.0,91.74,186.6,139.9,0.816060606060606,70.58823529411765,41.02564102564102,34.61538461538461,29.48717948717949,82.6086956521739,12.533692722371969,36.90248565965583,55.74746873138773,57.35556879094699,71.59023228111971,43.41870160810006,31.38773079213818,38.26682549136391,55.33055390113163,32.6,56.1,⚫ Darunter,—,88.46153846153845,,,,,,,,,33.33333333333333,,76.92307692307693,83.33333333333334,91.02564102564102,62.82051282051282,78.2051282051282,20.51282051282051,33.33333333333333,76.92307692307693,63.0,56.0,54.0,52.0,62.0,66.0,71.0,53.0
U17 BL,Striker,Ata Cebi,Stuttgart U17,0.333880036408987,,0.7036472212906323,,,,,0.1506661915138885,,,227,,,,,,-0.031698495418625,0.3930045710717155,,,0.1609317947948425,-0.2423116344994604,-0.5306985578513777,2.067499200370281,,Tier 4,Beweglicher Stürmer,,,,28.53,733.04,246.83,979.87,1.31,468.97,103.45,572.41,0.0,1.0,,,,78.49,377.83,103.45,0.0,49.11660777385159,77.12765957446808,54.52127659574468,21.409574468085108,35.62023562023562,,0.7681053401609363,28.41302841302841,56.06375606375607,50.173250173250175,52.18295218295218,12.785862785862786,63.27096327096328,87.6992376992377,-35.6,42.2,—,—,77.6595744680851,53.191489361702125,53.72340425531915,,,,99.7340425531915,82.97872340425532,12.5,73.40425531914893,12.23404255319149,,,,,,,,69.68085106382979,58.0,60.0,60.0,54.0,55.0,42.0,50.0,65.0
U19 BL,Central Defender,Ole Kühling,Union Berlin U19,0.3338197484785893,0.50800631849701,-0.0863074075407566,0.1182375866379843,-0.049172543718868,0.4252972807304959,0.206220858264162,0.69839086844058,0.85856855175162,0.3251362232450764,1980,19.0,,,,,,,,,,,,,,Tier 4,Spielaufbauender Innenverteidiger,,,,28.25,494.64,137.18,631.81,0.07,365.61,104.93,470.55,0.08,0.66,0.76,1.63,2.09,96.22,144.18,112.93,0.6934969325153374,39.25501432664756,43.76528117359413,50.8557457212714,49.63325183374083,42.61465157832043,13.791554357592092,61.59974506054812,38.53484216795712,32.69803454437165,58.01072066706373,71.41155449672424,17.62954139368672,12.298987492555092,79.15425848719477,22.0,37.1,⚫ Darunter,—,84.10757946210269,,,,,,,,,29.3398533007335,,69.43765281173594,90.2200488997555,77.99511002444987,67.97066014669927,59.41320293398533,27.13936430317848,68.21515892420538,76.28361858190709,68.0,56.0,53.0,55.0,55.0,80.0,63.0,55.0
U19 BL,Striker,Lennox Joel Hübner,Rot-Weiß Erfurt U19,0.3336341096083458,,0.422051333676774,,,,,0.504665128006793,,,868,18.0,,,,,-0.1539584731690926,0.0153943186639912,,,1.1289351942136063,0.0694334984105143,0.9159580862796788,-0.2334062092154987,,Tier 4,Vollstürmer,,,,29.72,765.55,324.24,1089.79,1.11,300.21,93.96,394.17,0.53,0.67,0.7,1.39,1.77,75.39,435.24,146.95999999999998,1.249424460431655,69.38775510204081,80.10335917312662,66.40826873385012,77.2609819121447,70.85932085932086,45.710200190657766,52.633504023408925,54.26195426195426,68.95356895356896,77.89327789327788,61.05336105336106,66.73596673596674,53.95010395010394,24.74012474012474,58.3,61.6,🟡 Nah dran,—,91.21447028423772,83.97932816537468,43.66925064599484,,,,34.366925064599485,58.656330749354005,88.63049095607235,64.85788113695091,32.041343669250644,,,,,,,,80.10335917312662,57.0,47.0,63.0,50.0,55.0,30.0,54.0,54.0
AUT BL,Striker,Markus Pink,Wolfsberger AC,0.3335596930146438,,0.226662968607388,,,,,-0.5175832202080598,,,1020,35.0,350000.0,188.0,Right,,-0.3921923979453428,-0.4092133085130541,,,2.801129941907805,0.1660680242078205,1.0637359996944988,-0.2701304636339047,,Tier 1,Vollstürmer,,,,27.3,579.81,132.87,712.67,0.34,264.68,47.64,312.32,0.0,0.83,0.83,1.88,1.97,68.02,166.87,47.64,0.5319148936170213,5.454545454545454,17.1875,17.1875,31.25,8.281358281358282,2.526215443279314,7.461594732991954,4.643104643104643,7.484407484407485,6.652806652806653,11.01871101871102,12.785862785862786,14.726264726264729,12.474012474012476,5.4,6.1,⚫ Darunter,—,6.25,96.875,7.8125,,,,43.75,15.625,90.625,64.0625,46.875,,,,,,,,33.59375,53.0,51.0,57.0,44.0,46.0,52.0,52.0,53.0
RL Bayern,Striker,Tino Kusanovic,Nürnberg II,0.3335108634996158,,0.9353195311618572,,,,,-0.3163479132045431,,,806,18.0,,,,,-0.0987276454289798,0.6106151794707765,,,0.4728187127478983,0.6055825588448575,0.5762335451777527,-0.1174070607726929,,Tier 3,Zielspieler,,,,29.6,805.14,285.02,1090.16,0.97,444.65,130.42,575.06,0.0,0.62,0.68,1.3,1.91,67.72,382.02,130.42,0.7692307692307692,72.72727272727273,75.47169811320755,61.32075471698113,49.0566037735849,67.84476784476784,66.44423260247855,78.52962692026335,45.39154539154539,57.03395703395704,64.86486486486487,71.7948717948718,12.785862785862786,47.08939708939709,82.12058212058211,67.1,51.2,✅ BL-Niveau,—,32.075471698113205,79.24528301886792,47.16981132075472,,,,55.66037735849056,89.62264150943396,77.35849056603774,94.33962264150944,82.0754716981132,,,,,,,,93.39622641509436,64.0,70.0,70.0,57.0,63.0,46.0,51.0,65.0
GER - 2nd Bundesliga,Central Defender,Sven Köhler,Eintracht Braunschweig,0.3334538153847897,0.41956931533957,0.4121060450144606,-0.2692431804778551,0.6404408767668629,-0.0115702489708926,0.6511580158971468,0.7686559402939681,0.4930761297847101,-0.1031085551848639,1222,29.0,700000.0,185.0,Right,,,,,,,,,,,Tier 2,Aggressiver Innenverteidiger,,,,28.28,401.99,110.62,512.61,0.44,251.24,77.46,328.71,0.31,0.77,0.86,1.55,2.06,96.98,154.62,108.46,0.9551612903225806,44.623655913978496,44.55445544554456,38.613861386138616,42.57425742574257,43.77605717689101,23.450134770889488,17.686424474187383,35.25908278737344,38.47528290649196,33.23406789755807,25.8487194758785,45.94997022036927,49.67242406194163,14.413341274568197,29.3,36.1,⚫ Darunter,—,91.0891089108911,,,,,,,,,46.53465346534654,,90.0990099009901,81.1881188118812,74.25742574257426,56.43564356435643,40.5940594059406,90.0990099009901,30.69306930693069,87.12871287128714,53.0,58.0,49.0,53.0,52.0,65.0,52.0,47.0
U17 BL,Winger,Eren Ceylan,Sandhausen U17,0.3333445559433254,,,,,,,0.323660310563691,,,643,16.0,,,,-0.0953564330126027,-0.0363766906581083,-0.0219711392944205,0.2391141422109982,0.3260904908233047,2.1383890640876886,,,-0.0256642960402564,0.1522155548096336,Tier 4,Box-Threat,,,,28.07,622.7,147.21,769.92,0.5,298.63,61.21,359.83,0.5,0.58,0.72,1.78,2.04,85.06,197.21,111.21,1.0617977528089888,35.694822888283376,37.62993762993763,57.58835758835759,79.62577962577963,20.967741935483872,5.36480686695279,94.647201946472,32.08828522920204,10.865874363327674,8.545557441992077,10.299943406904358,65.4782116581777,23.76910016977929,16.072439162422185,14.0,19.4,⚫ Darunter,—,81.70478170478171,94.3866943866944,46.77754677754678,45.73804573804574,45.73804573804574,69.43866943866944,61.95426195426196,41.995841995842,,,,,,,,,,,72.14137214137214,62.0,54.0,62.0,58.0,59.0,49.0,62.0,59.0
3.Liga DE,Central Defender,Leopold Wurm,Jahn Regensburg,0.3332166028026951,1.1042284524596198,0.742411762123571,-0.3287049342435022,0.0189767274009891,0.7745794639494723,0.5195519266515548,0.1199997627305449,-0.0473094429691256,0.095215707121132,2674,20.0,75000.0,194.0,Right,,,,,,,,,,,Tier 2,Aggressiver Innenverteidiger,,,,28.9,492.31,154.78,647.08,0.46,357.04,121.72,478.76,0.43,0.58,0.69,1.35,1.92,96.43,200.78,164.72,1.1707407407407406,69.62616822429906,67.52136752136752,70.94017094017094,68.37606837606837,68.31447290053603,65.45372866127583,94.26386233269598,71.4711137581894,64.9791542584872,73.07921381774865,70.0714711137582,59.529481834425255,51.608100059559256,74.56819535437761,66.3,69.8,✅ BL-Niveau,—,43.58974358974359,,,,,,,,,81.19658119658119,,68.37606837606837,47.86324786324786,94.017094017094,72.64957264957265,34.18803418803419,18.803418803418804,76.92307692307693,76.06837606837607,63.0,55.0,55.0,53.0,53.0,79.0,65.0,53.0
3.Liga DE,Central Defender,Kelven Frees,Hoffenheim II,0.3332018979264906,0.5825821339088727,0.971647903741831,-0.2935959910222316,0.3361839680229672,0.3058889394375493,0.4125484834778503,1.0580689445944005,-0.0178571387332949,-0.3566501620895293,881,21.0,,,,,,,,,,,,,,Tier 2,Aggressiver Innenverteidiger,,,,28.99,416.11,135.57,551.68,0.54,346.97,121.01,467.98,0.43,0.72,0.76,1.54,2.22,76.42,189.57,164.01,1.0793506493506493,71.96261682242991,57.26495726495726,69.23076923076923,57.26495726495726,70.87552114353782,24.573225516621743,32.37731038878267,71.0541989279333,59.26146515783204,55.62835020845741,32.10244192972007,59.529481834425255,59.94639666468136,69.50565812983919,37.8,68.1,⚫ Darunter,—,89.74358974358975,,,,,,,,,93.16239316239316,,61.53846153846154,50.427350427350426,70.08547008547008,28.205128205128204,38.46153846153847,49.57264957264957,42.73504273504273,72.64957264957265,41.0,51.0,47.0,45.0,43.0,43.0,35.0,47.0
3.Liga DE,Central Defender,Lukas Fröde,Ingolstadt,0.333192930205066,0.1160546777973201,1.5246510430917577,-0.3698034194754158,-0.1484541353554629,1.5203434119253034,0.482341261608609,-0.3577558074113566,-0.2747010253743345,0.506060365039174,651,31.0,400000.0,192.0,Right,,,,,,,,,,,Tier 2,Kopfballstarker Innenverteidiger,,,,26.02,407.44,65.23,472.68,0.18,326.93,45.49,372.42,0.17,0.87,,1.95,2.16,82.58,83.23,62.49,0.6828205128205129,0.9345794392523364,14.529914529914532,13.675213675213676,29.059829059829063,1.0720667063728408,0.8535489667565139,4.557042702358189,7.742703990470518,4.7647409172126265,3.8117927337701016,27.635497319833235,25.87849910661108,19.565217391304348,58.48719475878499,0.9,7.0,⚫ Darunter,—,15.384615384615383,,,,,,,,,99.14529914529916,,64.1025641025641,31.62393162393162,31.62393162393162,89.74358974358975,32.47863247863248,9.401709401709402,97.43589743589745,56.41025641025641,53.0,56.0,48.0,48.0,44.0,61.0,61.0,54.0
GER - 2nd Bundesliga,Midfielder,Santiago Castañeda,Paderborn,0.333044799422903,0.9405432729383878,,,,,1.0811192665883138,0.5952553564953629,0.1248621068934584,,2031,21.0,800000.0,191.0,Right,0.1917281056873415,-0.0953044361827033,,-0.3233015698941268,0.1494562928571893,,,,,,Tier 2,Defensiver Mittelfeldspieler,,,,27.54,742.05,157.33,899.39,0.22,575.65,127.28,702.93,0.12,0.66,0.74,1.32,1.86,86.04,179.33,139.28,0.8775757575757576,45.6953642384106,52.54237288135594,76.8361581920904,70.62146892655367,50.31302170283807,79.92337164750958,67.42596810933941,75.44885177453027,50.918196994991646,56.17696160267111,61.51919866444074,50.06260434056762,41.81969949916528,93.57262103505845,65.1,67.3,✅ BL-Niveau,—,88.13559322033898,,49.15254237288136,,55.932203389830505,29.94350282485876,,,,,,89.26553672316385,66.66666666666666,88.13559322033898,,,,,84.7457627118644,58.0,51.0,52.0,61.0,52.0,54.0,61.0,57.0
